Accepting No for an Answer,https://slp.everydayspeech.com/video/accepting-no-for-an-answer,2m 38s,"SOCIAL SKILLS IN ACTION (SSIA) - The group is playing a board game. They need Alessandra to play so that they have four players. Alessandra says she's busy and doesn't want to play. Chris gets upset and keeps asking her to play, even though Alessandra already said no. When Chris tries again, he realizes that he doesn't want to MAKE Alessandra play. The group can still have fun with three players!",Asking Others to Play
Emotion ID 3,https://slp.everydayspeech.com/video/emotion-id-iii,,"EXTENSION LESSON - This is the third edition of the Emotion ID series. In this game, we try to figure out how each of our characters is feeling. We go through three steps each time: How did their face look? How did their voice sound? What message did their words send? See if you can get them all right!",Tone of Voice
Coping with Tough Emotions Introduction,https://slp.everydayspeech.com/video/coping-with-tough-emotions-introduction,,TEACHER SCRIPT: We're learning how to cope with big emotions. Take a moment to reflect on the last time you felt really upset. Did you feel in control of your mind and body?,Changing the Channel on Feelings
Asking for What I Need,https://slp.everydayspeech.com/video/asking-for-what-i-need,,"Teacher script: When someone isn’t treating us right or we don’t have what we need, we should be bold and speak up! We say what we need instead of worrying about bothering someone or making someone mad.",
Self-Advocacy at Work,https://slp.everydayspeech.com/video/self-advocacy-at-work,,One of the most nuanced skills as we enter adulthood is being able to politely and respectfully ask for what we need. This lesson models how to self-advocate in a vocational environment.,
Bragging,https://slp.everydayspeech.com/video/bragging,,"SOCIAL SKILLS IN ACTION (SSIA) - This lesson teaches how to recognize if you're bragging by looking at the time and place, thinking about how often you use these words, and monitoring your tone of voice. This lesson also shows how bragging makes others feel.",Thinking About Others
Being Mindful,https://slp.everydayspeech.com/video/being-mindful,,TEACHER SCRIPT: Today we’re going to practice being mindful by completing a Body Scan together. Who can define mindfulness?,Meditation Videos
Guess What Happens Next - School Behavior,https://slp.everydayspeech.com/video/guess-what-happens-next-school-behavior,10m,"EXTENSION LESSON - In Guess What Happens Next, we watch a video and try to figure out what's going to happen. This video is all about School Behavior - how our behavior in school affects those around us.",Classroom Routine
Five Finger Breathing,https://slp.everydayspeech.com/video/five-finger-breathing,,This video guides students through a deep breathing exercise in which students trace the fingers of their hand to breathe in and out five times.,Breathing Videos
Act it Out - Tone of Voice,https://slp.everydayspeech.com/video/act-it-out-tone-of-voice,14m,"EXTENSION LESSON - In Act It Out, we set up a framework for role-playing. We'll watch the scene and pick two players to reenact it. Do the emotions the players show match the characters in the scene? This video is all about Tone Of Voice - does the message each character is sending with their tone match their words?",Tone of Voice
Asking for Permission,https://slp.everydayspeech.com/video/asking-for-permission,1m 26s,"VIDEO MODELING - When we want to use different things in our classroom, we need to wait. We ask first. Then, if our teacher says yes, we can use it.",Asking for Help
Accepting Friends' Ideas,https://slp.everydayspeech.com/video/accepting-friends-ideas,2m 37s,VIDEO MODELING - The group is getting ready to go outside and play. Connor has an idea for different rules for the game they are going to play. Haley does a good job accepting his idea so that everyone has fun.,Playing with Others
On Purpose Plan Introduction,https://slp.everydayspeech.com/video/on-purpose-plan-introduction,,"VIDEO MODELING - This video models how to use the On Purpose Plan. The On Purpose Plan helps us figure out when something's done on purpose or by accident. This helps us remember to stay calm. In this video, Kiara rips Eric's paper. Instead of getting upset, Eric uses the On Purpose Plan to realize it was an accident so he shouldn't get upset.",On Purpose Plan
Waiting Patiently,https://slp.everydayspeech.com/video/waiting-patiently,,"In this video, students will learn about the importance of waiting patiently and strategies they can use to do so!",Using Your Self Controller
Transitioning to a New Activity,https://slp.everydayspeech.com/video/transitioning-to-a-new-activity,,"It can be difficult to stop or be done doing something we like or are having fun with, but when a teacher, parent, or adult tells us something it is important to stop and listen. ",
Joining a Group Playing,https://slp.everydayspeech.com/video/joining-a-group-playing-823,,"Teacher script: We join a group by asking if we can join, then playing by the rules. We keep thinking about others’ feelings while we’re playing so we stay fair and are a good addition to the group.",
Say How You're Feeling,https://slp.everydayspeech.com/video/say-how-you-re-feeling,3m 29s,"SOCIAL SKILLS IN ACTION (SSIA) - Alessandra keeps calling Mike by a nickname he doesn't like. Every time she says it, he gets upset. But Mike isn't telling Alessandra how he feels. Alessandra doesn't know this is making Mike upset. When he tells her, she's happy to stop calling him by his nickname. Mike stood up for himself in a respectful way.",Advocating for Yourself
Two Sides - Conversation Measuring Cup,https://slp.everydayspeech.com/video/two-sides-conversation-measuring-cup,,"EXTENSION LESSON - Teach students to use a Conversation Measuring Cup to figure out how long of an answer to give others. Greetings like ""What's up?"" tell you to keep your talking turn short, whereas specific questions mean we're expected to speak for a longer time. We watch body language and listen to others’ tone of voice for clues to shorten or lengthen our responses. This video models four different scenarios and asks the viewers to decide if the main character was using a Conversation Measuring Cup or not.",Conversation Measuring Cup
Emotions Bingo II,https://slp.everydayspeech.com/video/emotions-bingo-ii,16m,"EXTENSION LESSON - In Emotions Bingo, we look at 10 different situations and try to figure out how everyone feels. If you get 4 emotions in a row, you get bingo! Good luck!",Identifying Feelings
Changing the Channel Introduction,https://slp.everydayspeech.com/video/changing-the-channel-introduction,,"TEACHER SCRIPT: We're learning about ways to get back in control of our feelings. Before watching, ask your group to compare how changing your thinking can be like changing shows with a remote controller.",Changing the Channel on Feelings
